N,Time,avg(Acceleration (0)),avg(Acceleration (1)),avg(Acceleration (2)),avg(Acceleration (Magnitude)),avg(Pressure),avg(Velocity (0)),avg(Velocity (1)),avg(Velocity (2)),avg(Velocity (Magnitude)),avg(X),avg(Y),avg(Z),avg(abs_v),avg(height),avg(vtkOriginalPointIds),max(Acceleration (0)),max(Acceleration (1)),max(Acceleration (2)),max(Acceleration (Magnitude)),max(Pressure),max(Velocity (0)),max(Velocity (1)),max(Velocity (2)),max(Velocity (Magnitude)),max(X),max(Y),max(Z),max(abs_v),max(height),max(vtkOriginalPointIds),med(Acceleration (0)),med(Acceleration (1)),med(Acceleration (2)),med(Acceleration (Magnitude)),med(Pressure),med(Velocity (0)),med(Velocity (1)),med(Velocity (2)),med(Velocity (Magnitude)),med(X),med(Y),med(Z),med(abs_v),med(height),med(vtkOriginalPointIds),min(Acceleration (0)),min(Acceleration (1)),min(Acceleration (2)),min(Acceleration (Magnitude)),min(Pressure),min(Velocity (0)),min(Velocity (1)),min(Velocity (2)),min(Velocity (Magnitude)),min(X),min(Y),min(Z),min(abs_v),min(height),min(vtkOriginalPointIds),q1(Acceleration (0)),q1(Acceleration (1)),q1(Acceleration (2)),q1(Acceleration (Magnitude)),q1(Pressure),q1(Velocity (0)),q1(Velocity (1)),q1(Velocity (2)),q1(Velocity (Magnitude)),q1(X),q1(Y),q1(Z),q1(abs_v),q1(height),q1(vtkOriginalPointIds),q3(Acceleration (0)),q3(Acceleration (1)),q3(Acceleration (2)),q3(Acceleration (Magnitude)),q3(Pressure),q3(Velocity (0)),q3(Velocity (1)),q3(Velocity (2)),q3(Velocity (Magnitude)),q3(X),q3(Y),q3(Z),q3(abs_v),q3(height),q3(vtkOriginalPointIds),std(Acceleration (0)),std(Acceleration (1)),std(Acceleration (2)),std(Acceleration (Magnitude)),std(Pressure),std(Velocity (0)),std(Velocity (1)),std(Velocity (2)),std(Velocity (Magnitude)),std(X),std(Y),std(Z),std(abs_v),std(height),std(vtkOriginalPointIds),Block Number,Row ID,vtkValidPointMask
1,20,12.0497,6.71468,0,13.7943,2859.32,-0.529415,-1.022,0,1.15098,0.023922,4.82339,0,0.529415,4.82339,372,12.0497,6.71468,0,13.7943,2859.32,-0.529415,-1.022,0,1.15098,0.023922,4.82339,0,0.529415,4.82339,372,12.0497,6.71468,0,13.7943,2859.32,-0.529415,-1.022,0,1.15098,0.023922,4.82339,0,0.529415,4.82339,372,12.0497,6.71468,0,13.7943,2859.32,-0.529415,-1.022,0,1.15098,0.023922,4.82339,0,0.529415,4.82339,372,12.0497,6.71468,0,13.7943,2859.32,-0.529415,-1.022,0,1.15098,0.023922,4.82339,0,0.529415,4.82339,372,12.0497,6.71468,0,13.7943,2859.32,-0.529415,-1.022,0,1.15098,0.023922,4.82339,0,0.529415,4.82339,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1
1,21,13.6571,5.26172,0,14.6356,2847.29,-0.450168,-0.990276,0,1.08779,0.019021,4.81342,0,0.450168,4.81342,452,13.6571,5.26172,0,14.6356,2847.29,-0.450168,-0.990276,0,1.08779,0.019021,4.81342,0,0.450168,4.81342,452,13.6571,5.26172,0,14.6356,2847.29,-0.450168,-0.990276,0,1.08779,0.019021,4.81342,0,0.450168,4.81342,452,13.6571,5.26172,0,14.6356,2847.29,-0.450168,-0.990276,0,1.08779,0.019021,4.81342,0,0.450168,4.81342,452,13.6571,5.26172,0,14.6356,2847.29,-0.450168,-0.990276,0,1.08779,0.019021,4.81342,0,0.450168,4.81342,452,13.6571,5.26172,0,14.6356,2847.29,-0.450168,-0.990276,0,1.08779,0.019021,4.81342,0,0.450168,4.81342,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1
1,22,11.4823,3.36183,0,11.9643,2339.93,-0.378326,-0.972191,0,1.04321,0.014954,4.80384,0,0.378326,4.80384,521,11.4823,3.36183,0,11.9643,2339.93,-0.378326,-0.972191,0,1.04321,0.014954,4.80384,0,0.378326,4.80384,521,11.4823,3.36183,0,11.9643,2339.93,-0.378326,-0.972191,0,1.04321,0.014954,4.80384,0,0.378326,4.80384,521,11.4823,3.36183,0,11.9643,2339.93,-0.378326,-0.972191,0,1.04321,0.014954,4.80384,0,0.378326,4.80384,521,11.4823,3.36183,0,11.9643,2339.93,-0.378326,-0.972191,0,1.04321,0.014954,4.80384,0,0.378326,4.80384,521,11.4823,3.36183,0,11.9643,2339.93,-0.378326,-0.972191,0,1.04321,0.014954,4.80384,0,0.378326,4.80384,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1
1,23,8.23997,3.2775,0,8.86787,1802.27,-0.334382,-0.960719,0,1.01725,0.0115,4.79449,0,0.334382,4.79449,593,8.23997,3.2775,0,8.86787,1802.27,-0.334382,-0.960719,0,1.01725,0.0115,4.79449,0,0.334382,4.79449,593,8.23997,3.2775,0,8.86787,1802.27,-0.334382,-0.960719,0,1.01725,0.0115,4.79449,0,0.334382,4.79449,593,8.23997,3.2775,0,8.86787,1802.27,-0.334382,-0.960719,0,1.01725,0.0115,4.79449,0,0.334382,4.79449,593,8.23997,3.2775,0,8.86787,1802.27,-0.334382,-0.960719,0,1.01725,0.0115,4.79449,0,0.334382,4.79449,593,8.23997,3.2775,0,8.86787,1802.27,-0.334382,-0.960719,0,1.01725,0.0115,4.79449,0,0.334382,4.79449,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
1,24,7.04336,4.82825,0,8.53937,1620.21,-0.310291,-0.940066,0,0.989952,0.008384,4.78534,0,0.310291,4.78534,666,7.04336,4.82825,0,8.53937,1620.21,-0.310291,-0.940066,0,0.989952,0.008384,4.78534,0,0.310291,4.78534,666,7.04336,4.82825,0,8.53937,1620.21,-0.310291,-0.940066,0,0.989952,0.008384,4.78534,0,0.310291,4.78534,666,7.04336,4.82825,0,8.53937,1620.21,-0.310291,-0.940066,0,0.989952,0.008384,4.78534,0,0.310291,4.78534,666,7.04336,4.82825,0,8.53937,1620.21,-0.310291,-0.940066,0,0.989952,0.008384,4.78534,0,0.310291,4.78534,666,7.04336,4.82825,0,8.53937,1620.21,-0.310291,-0.940066,0,0.989952,0.008384,4.78534,0,0.310291,4.78534,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
1,25,7.9836,6.58674,0,10.35,1727.02,-0.284644,-0.904689,0,0.948412,0.005498,4.77648,0,0.284644,4.77648,735,7.9836,6.58674,0,10.35,1727.02,-0.284644,-0.904689,0,0.948412,0.005498,4.77648,0,0.284644,4.77648,735,7.9836,6.58674,0,10.35,1727.02,-0.284644,-0.904689,0,0.948412,0.005498,4.77648,0,0.284644,4.77648,735,7.9836,6.58674,0,10.35,1727.02,-0.284644,-0.904689,0,0.948412,0.005498,4.77648,0,0.284644,4.77648,735,7.9836,6.58674,0,10.35,1727.02,-0.284644,-0.904689,0,0.948412,0.005498,4.77648,0,0.284644,4.77648,735,7.9836,6.58674,0,10.35,1727.02,-0.284644,-0.904689,0,0.948412,0.005498,4.77648,0,0.284644,4.77648,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1
1,26,4.24098,-6.14186,0,7.4638,1588.11,0.166355,-2.61476,0,2.62004,2.60373,4.30938,0,0.166355,4.30938,1195,4.24098,-6.14186,0,7.4638,1588.11,0.166355,-2.61476,0,2.62004,2.60373,4.30938,0,0.166355,4.30938,1195,4.24098,-6.14186,0,7.4638,1588.11,0.166355,-2.61476,0,2.62004,2.60373,4.30938,0,0.166355,4.30938,1195,4.24098,-6.14186,0,7.4638,1588.11,0.166355,-2.61476,0,2.62004,2.60373,4.30938,0,0.166355,4.30938,1195,4.24098,-6.14186,0,7.4638,1588.11,0.166355,-2.61476,0,2.62004,2.60373,4.30938,0,0.166355,4.30938,1195,4.24098,-6.14186,0,7.4638,1588.11,0.166355,-2.61476,0,2.62004,2.60373,4.30938,0,0.166355,4.30938,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1
1,27,3.38931,-5.17476,0,6.18592,1662.15,0.196711,-2.61769,0,2.62507,2.50528,4.28594,0,0.196711,4.28594,1199,3.38931,-5.17476,0,6.18592,1662.15,0.196711,-2.61769,0,2.62507,2.50528,4.28594,0,0.196711,4.28594,1199,3.38931,-5.17476,0,6.18592,1662.15,0.196711,-2.61769,0,2.62507,2.50528,4.28594,0,0.196711,4.28594,1199,3.38931,-5.17476,0,6.18592,1662.15,0.196711,-2.61769,0,2.62507,2.50528,4.28594,0,0.196711,4.28594,1199,3.38931,-5.17476,0,6.18592,1662.15,0.196711,-2.61769,0,2.62507,2.50528,4.28594,0,0.196711,4.28594,1199,3.38931,-5.17476,0,6.18592,1662.15,0.196711,-2.61769,0,2.62507,2.50528,4.28594,0,0.196711,4.28594,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1
1,28,2.86119,-5.79784,0,6.46539,1053.1,0.23331,-2.72916,0,2.73912,2.60757,4.25856,0,0.23331,4.25856,1241,2.86119,-5.79784,0,6.46539,1053.1,0.23331,-2.72916,0,2.73912,2.60757,4.25856,0,0.23331,4.25856,1241,2.86119,-5.79784,0,6.46539,1053.1,0.23331,-2.72916,0,2.73912,2.60757,4.25856,0,0.23331,4.25856,1241,2.86119,-5.79784,0,6.46539,1053.1,0.23331,-2.72916,0,2.73912,2.60757,4.25856,0,0.23331,4.25856,1241,2.86119,-5.79784,0,6.46539,1053.1,0.23331,-2.72916,0,2.73912,2.60757,4.25856,0,0.23331,4.25856,1241,2.86119,-5.79784,0,6.46539,1053.1,0.23331,-2.72916,0,2.73912,2.60757,4.25856,0,0.23331,4.25856,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1
1,29,4.69469,1.38161,0,4.89376,3662.78,0.283199,-2.4183,0,2.43482,2.1098,4.14677,0,0.283199,4.14677,1101,4.69469,1.38161,0,4.89376,3662.78,0.283199,-2.4183,0,2.43482,2.1098,4.14677,0,0.283199,4.14677,1101,4.69469,1.38161,0,4.89376,3662.78,0.283199,-2.4183,0,2.43482,2.1098,4.14677,0,0.283199,4.14677,1101,4.69469,1.38161,0,4.89376,3662.78,0.283199,-2.4183,0,2.43482,2.1098,4.14677,0,0.283199,4.14677,1101,4.69469,1.38161,0,4.89376,3662.78,0.283199,-2.4183,0,2.43482,2.1098,4.14677,0,0.283199,4.14677,1101,4.69469,1.38161,0,4.89376,3662.78,0.283199,-2.4183,0,2.43482,2.1098,4.14677,0,0.283199,4.14677,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1
1,30,4.84999,-0.291895,0,4.85877,3811.73,0.338907,-2.48296,0,2.50598,2.21356,4.12046,0,0.338907,4.12046,1112,4.84999,-0.291895,0,4.85877,3811.73,0.338907,-2.48296,0,2.50598,2.21356,4.12046,0,0.338907,4.12046,1112,4.84999,-0.291895,0,4.85877,3811.73,0.338907,-2.48296,0,2.50598,2.21356,4.12046,0,0.338907,4.12046,1112,4.84999,-0.291895,0,4.85877,3811.73,0.338907,-2.48296,0,2.50598,2.21356,4.12046,0,0.338907,4.12046,1112,4.84999,-0.291895,0,4.85877,3811.73,0.338907,-2.48296,0,2.50598,2.21356,4.12046,0,0.338907,4.12046,1112,4.84999,-0.291895,0,4.85877,3811.73,0.338907,-2.48296,0,2.50598,2.21356,4.12046,0,0.338907,4.12046,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1
1,31,4.63067,-1.44086,0,4.84966,4461.66,0.384752,-2.49181,0,2.52134,2.21704,4.09648,0,0.384752,4.09648,1099,4.63067,-1.44086,0,4.84966,4461.66,0.384752,-2.49181,0,2.52134,2.21704,4.09648,0,0.384752,4.09648,1099,4.63067,-1.44086,0,4.84966,4461.66,0.384752,-2.49181,0,2.52134,2.21704,4.09648,0,0.384752,4.09648,1099,4.63067,-1.44086,0,4.84966,4461.66,0.384752,-2.49181,0,2.52134,2.21704,4.09648,0,0.384752,4.09648,1099,4.63067,-1.44086,0,4.84966,4461.66,0.384752,-2.49181,0,2.52134,2.21704,4.09648,0,0.384752,4.09648,1099,4.63067,-1.44086,0,4.84966,4461.66,0.384752,-2.49181,0,2.52134,2.21704,4.09648,0,0.384752,4.09648,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
1,32,4.94275,-2.37596,0,5.48415,4428.16,0.449287,-2.60336,0,2.64184,2.32207,4.0672,0,0.449287,4.0672,1095,4.94275,-2.37596,0,5.48415,4428.16,0.449287,-2.60336,0,2.64184,2.32207,4.0672,0,0.449287,4.0672,1095,4.94275,-2.37596,0,5.48415,4428.16,0.449287,-2.60336,0,2.64184,2.32207,4.0672,0,0.449287,4.0672,1095,4.94275,-2.37596,0,5.48415,4428.16,0.449287,-2.60336,0,2.64184,2.32207,4.0672,0,0.449287,4.0672,1095,4.94275,-2.37596,0,5.48415,4428.16,0.449287,-2.60336,0,2.64184,2.32207,4.0672,0,0.449287,4.0672,1095,4.94275,-2.37596,0,5.48415,4428.16,0.449287,-2.60336,0,2.64184,2.32207,4.0672,0,0.449287,4.0672,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1
1,33,5.24105,-1.95904,0,5.59521,4050.21,0.520571,-2.7299,0,2.77909,2.42789,4.03543,0,0.520571,4.03543,1086,5.24105,-1.95904,0,5.59521,4050.21,0.520571,-2.7299,0,2.77909,2.42789,4.03543,0,0.520571,4.03543,1086,5.24105,-1.95904,0,5.59521,4050.21,0.520571,-2.7299,0,2.77909,2.42789,4.03543,0,0.520571,4.03543,1086,5.24105,-1.95904,0,5.59521,4050.21,0.520571,-2.7299,0,2.77909,2.42789,4.03543,0,0.520571,4.03543,1086,5.24105,-1.95904,0,5.59521,4050.21,0.520571,-2.7299,0,2.77909,2.42789,4.03543,0,0.520571,4.03543,1086,5.24105,-1.95904,0,5.59521,4050.21,0.520571,-2.7299,0,2.77909,2.42789,4.03543,0,0.520571,4.03543,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1
1,34,5.6567,-1.77993,0,5.93012,3459.11,0.603522,-2.8672,0,2.93003,2.53475,4.00091,0,0.603522,4.00091,1097,5.6567,-1.77993,0,5.93012,3459.11,0.603522,-2.8672,0,2.93003,2.53475,4.00091,0,0.603522,4.00091,1097,5.6567,-1.77993,0,5.93012,3459.11,0.603522,-2.8672,0,2.93003,2.53475,4.00091,0,0.603522,4.00091,1097,5.6567,-1.77993,0,5.93012,3459.11,0.603522,-2.8672,0,2.93003,2.53475,4.00091,0,0.603522,4.00091,1097,5.6567,-1.77993,0,5.93012,3459.11,0.603522,-2.8672,0,2.93003,2.53475,4.00091,0,0.603522,4.00091,1097,5.6567,-1.77993,0,5.93012,3459.11,0.603522,-2.8672,0,2.93003,2.53475,4.00091,0,0.603522,4.00091,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1
1,35,5.76554,-1.95697,0,6.08861,3262.21,0.659556,-2.88485,0,2.95929,2.54095,3.97264,0,0.659556,3.97264,1054,5.76554,-1.95697,0,6.08861,3262.21,0.659556,-2.88485,0,2.95929,2.54095,3.97264,0,0.659556,3.97264,1054,5.76554,-1.95697,0,6.08861,3262.21,0.659556,-2.88485,0,2.95929,2.54095,3.97264,0,0.659556,3.97264,1054,5.76554,-1.95697,0,6.08861,3262.21,0.659556,-2.88485,0,2.95929,2.54095,3.97264,0,0.659556,3.97264,1054,5.76554,-1.95697,0,6.08861,3262.21,0.659556,-2.88485,0,2.95929,2.54095,3.97264,0,0.659556,3.97264,1054,5.76554,-1.95697,0,6.08861,3262.21,0.659556,-2.88485,0,2.95929,2.54095,3.97264,0,0.659556,3.97264,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1
1,36,6.25676,-4.5331,0,7.72632,2497.63,0.76298,-3.06809,0,3.16153,2.64974,3.933,0,0.76298,3.933,1061,6.25676,-4.5331,0,7.72632,2497.63,0.76298,-3.06809,0,3.16153,2.64974,3.933,0,0.76298,3.933,1061,6.25676,-4.5331,0,7.72632,2497.63,0.76298,-3.06809,0,3.16153,2.64974,3.933,0,0.76298,3.933,1061,6.25676,-4.5331,0,7.72632,2497.63,0.76298,-3.06809,0,3.16153,2.64974,3.933,0,0.76298,3.933,1061,6.25676,-4.5331,0,7.72632,2497.63,0.76298,-3.06809,0,3.16153,2.64974,3.933,0,0.76298,3.933,1061,6.25676,-4.5331,0,7.72632,2497.63,0.76298,-3.06809,0,3.16153,2.64974,3.933,0,0.76298,3.933,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
1,37,5.45382,-5.67932,0,7.87393,2295.94,0.822118,-3.11985,0,3.22635,2.65764,3.90215,0,0.822118,3.90215,1045,5.45382,-5.67932,0,7.87393,2295.94,0.822118,-3.11985,0,3.22635,2.65764,3.90215,0,0.822118,3.90215,1045,5.45382,-5.67932,0,7.87393,2295.94,0.822118,-3.11985,0,3.22635,2.65764,3.90215,0,0.822118,3.90215,1045,5.45382,-5.67932,0,7.87393,2295.94,0.822118,-3.11985,0,3.22635,2.65764,3.90215,0,0.822118,3.90215,1045,5.45382,-5.67932,0,7.87393,2295.94,0.822118,-3.11985,0,3.22635,2.65764,3.90215,0,0.822118,3.90215,1045,5.45382,-5.67932,0,7.87393,2295.94,0.822118,-3.11985,0,3.22635,2.65764,3.90215,0,0.822118,3.90215,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
1,38,2.82918,-5.52556,0,6.20774,2304.16,0.805225,-3.00691,0,3.11286,2.56304,3.88489,0,0.805225,3.88489,1045,2.82918,-5.52556,0,6.20774,2304.16,0.805225,-3.00691,0,3.11286,2.56304,3.88489,0,0.805225,3.88489,1045,2.82918,-5.52556,0,6.20774,2304.16,0.805225,-3.00691,0,3.11286,2.56304,3.88489,0,0.805225,3.88489,1045,2.82918,-5.52556,0,6.20774,2304.16,0.805225,-3.00691,0,3.11286,2.56304,3.88489,0,0.805225,3.88489,1045,2.82918,-5.52556,0,6.20774,2304.16,0.805225,-3.00691,0,3.11286,2.56304,3.88489,0,0.805225,3.88489,1045,2.82918,-5.52556,0,6.20774,2304.16,0.805225,-3.00691,0,3.11286,2.56304,3.88489,0,0.805225,3.88489,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1
1,39,2.97846,-6.50215,0,7.15187,1127.44,0.782598,-3.43123,0,3.51935,2.76249,3.92016,0,0.782598,3.92016,1162,2.97846,-6.50215,0,7.15187,1127.44,0.782598,-3.43123,0,3.51935,2.76249,3.92016,0,0.782598,3.92016,1162,2.97846,-6.50215,0,7.15187,1127.44,0.782598,-3.43123,0,3.51935,2.76249,3.92016,0,0.782598,3.92016,1162,2.97846,-6.50215,0,7.15187,1127.44,0.782598,-3.43123,0,3.51935,2.76249,3.92016,0,0.782598,3.92016,1162,2.97846,-6.50215,0,7.15187,1127.44,0.782598,-3.43123,0,3.51935,2.76249,3.92016,0,0.782598,3.92016,1162,2.97846,-6.50215,0,7.15187,1127.44,0.782598,-3.43123,0,3.51935,2.76249,3.92016,0,0.782598,3.92016,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
1,40,1.14248,-6.00488,0,6.11259,1018.28,0.666734,-3.11339,0,3.18398,2.56242,3.92179,0,0.666734,3.92179,1227,1.14248,-6.00488,0,6.11259,1018.28,0.666734,-3.11339,0,3.18398,2.56242,3.92179,0,0.666734,3.92179,1227,1.14248,-6.00488,0,6.11259,1018.28,0.666734,-3.11339,0,3.18398,2.56242,3.92179,0,0.666734,3.92179,1227,1.14248,-6.00488,0,6.11259,1018.28,0.666734,-3.11339,0,3.18398,2.56242,3.92179,0,0.666734,3.92179,1227,1.14248,-6.00488,0,6.11259,1018.28,0.666734,-3.11339,0,3.18398,2.56242,3.92179,0,0.666734,3.92179,1227,1.14248,-6.00488,0,6.11259,1018.28,0.666734,-3.11339,0,3.18398,2.56242,3.92179,0,0.666734,3.92179,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
1,41,0.618206,-5.90432,0,5.93659,1134.2,0.576492,-2.85057,0,2.90828,2.36138,3.92562,0,0.576492,3.92562,1247,0.618206,-5.90432,0,5.93659,1134.2,0.576492,-2.85057,0,2.90828,2.36138,3.92562,0,0.576492,3.92562,1247,0.618206,-5.90432,0,5.93659,1134.2,0.576492,-2.85057,0,2.90828,2.36138,3.92562,0,0.576492,3.92562,1247,0.618206,-5.90432,0,5.93659,1134.2,0.576492,-2.85057,0,2.90828,2.36138,3.92562,0,0.576492,3.92562,1247,0.618206,-5.90432,0,5.93659,1134.2,0.576492,-2.85057,0,2.90828,2.36138,3.92562,0,0.576492,3.92562,1247,0.618206,-5.90432,0,5.93659,1134.2,0.576492,-2.85057,0,2.90828,2.36138,3.92562,0,0.576492,3.92562,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1
1,42,1.59014,-6.73967,0,6.92472,887.089,0.557915,-3.42139,0,3.46658,2.65855,3.93636,0,0.557915,3.93636,1357,1.59014,-6.73967,0,6.92472,887.089,0.557915,-3.42139,0,3.46658,2.65855,3.93636,0,0.557915,3.93636,1357,1.59014,-6.73967,0,6.92472,887.089,0.557915,-3.42139,0,3.46658,2.65855,3.93636,0,0.557915,3.93636,1357,1.59014,-6.73967,0,6.92472,887.089,0.557915,-3.42139,0,3.46658,2.65855,3.93636,0,0.557915,3.93636,1357,1.59014,-6.73967,0,6.92472,887.089,0.557915,-3.42139,0,3.46658,2.65855,3.93636,0,0.557915,3.93636,1357,1.59014,-6.73967,0,6.92472,887.089,0.557915,-3.42139,0,3.46658,2.65855,3.93636,0,0.557915,3.93636,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
1,43,1.22225,-5.2916,0,5.43092,1179.3,0.523248,-3.29162,0,3.33295,2.56071,3.9244,0,0.523248,3.9244,1343,1.22225,-5.2916,0,5.43092,1179.3,0.523248,-3.29162,0,3.33295,2.56071,3.9244,0,0.523248,3.9244,1343,1.22225,-5.2916,0,5.43092,1179.3,0.523248,-3.29162,0,3.33295,2.56071,3.9244,0,0.523248,3.9244,1343,1.22225,-5.2916,0,5.43092,1179.3,0.523248,-3.29162,0,3.33295,2.56071,3.9244,0,0.523248,3.9244,1343,1.22225,-5.2916,0,5.43092,1179.3,0.523248,-3.29162,0,3.33295,2.56071,3.9244,0,0.523248,3.9244,1343,1.22225,-5.2916,0,5.43092,1179.3,0.523248,-3.29162,0,3.33295,2.56071,3.9244,0,0.523248,3.9244,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1
1,44,1.53287,-4.11201,0,4.38843,1384.97,0.537238,-3.34089,0,3.38381,2.56617,3.89021,0,0.537238,3.89021,1357,1.53287,-4.11201,0,4.38843,1384.97,0.537238,-3.34089,0,3.38381,2.56617,3.89021,0,0.537238,3.89021,1357,1.53287,-4.11201,0,4.38843,1384.97,0.537238,-3.34089,0,3.38381,2.56617,3.89021,0,0.537238,3.89021,1357,1.53287,-4.11201,0,4.38843,1384.97,0.537238,-3.34089,0,3.38381,2.56617,3.89021,0,0.537238,3.89021,1357,1.53287,-4.11201,0,4.38843,1384.97,0.537238,-3.34089,0,3.38381,2.56617,3.89021,0,0.537238,3.89021,1357,1.53287,-4.11201,0,4.38843,1384.97,0.537238,-3.34089,0,3.38381,2.56617,3.89021,0,0.537238,3.89021,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
1,45,3.75699,-5.49453,0,6.65619,342.849,0.536484,-4.04872,0,4.08411,2.85645,3.8661,0,0.536484,3.8661,1385,3.75699,-5.49453,0,6.65619,342.849,0.536484,-4.04872,0,4.08411,2.85645,3.8661,0,0.536484,3.8661,1385,3.75699,-5.49453,0,6.65619,342.849,0.536484,-4.04872,0,4.08411,2.85645,3.8661,0,0.536484,3.8661,1385,3.75699,-5.49453,0,6.65619,342.849,0.536484,-4.04872,0,4.08411,2.85645,3.8661,0,0.536484,3.8661,1385,3.75699,-5.49453,0,6.65619,342.849,0.536484,-4.04872,0,4.08411,2.85645,3.8661,0,0.536484,3.8661,1385,3.75699,-5.49453,0,6.65619,342.849,0.536484,-4.04872,0,4.08411,2.85645,3.8661,0,0.536484,3.8661,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1
1,46,3.73005,-3.45265,0,5.08272,833.612,0.525799,-3.79628,0,3.83252,2.76002,3.86109,0,0.525799,3.86109,1334,3.73005,-3.45265,0,5.08272,833.612,0.525799,-3.79628,0,3.83252,2.76002,3.86109,0,0.525799,3.86109,1334,3.73005,-3.45265,0,5.08272,833.612,0.525799,-3.79628,0,3.83252,2.76002,3.86109,0,0.525799,3.86109,1334,3.73005,-3.45265,0,5.08272,833.612,0.525799,-3.79628,0,3.83252,2.76002,3.86109,0,0.525799,3.86109,1334,3.73005,-3.45265,0,5.08272,833.612,0.525799,-3.79628,0,3.83252,2.76002,3.86109,0,0.525799,3.86109,1334,3.73005,-3.45265,0,5.08272,833.612,0.525799,-3.79628,0,3.83252,2.76002,3.86109,0,0.525799,3.86109,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1
1,47,3.62135,-3.1361,0,4.79054,811.813,0.562776,-3.83396,0,3.87504,2.76575,3.82091,0,0.562776,3.82091,1344,3.62135,-3.1361,0,4.79054,811.813,0.562776,-3.83396,0,3.87504,2.76575,3.82091,0,0.562776,3.82091,1344,3.62135,-3.1361,0,4.79054,811.813,0.562776,-3.83396,0,3.87504,2.76575,3.82091,0,0.562776,3.82091,1344,3.62135,-3.1361,0,4.79054,811.813,0.562776,-3.83396,0,3.87504,2.76575,3.82091,0,0.562776,3.82091,1344,3.62135,-3.1361,0,4.79054,811.813,0.562776,-3.83396,0,3.87504,2.76575,3.82091,0,0.562776,3.82091,1344,3.62135,-3.1361,0,4.79054,811.813,0.562776,-3.83396,0,3.87504,2.76575,3.82091,0,0.562776,3.82091,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1
1,48,3.28613,-3.01549,0,4.46003,738.016,0.597188,-3.8694,0,3.91521,2.7719,3.77999,0,0.597188,3.77999,1338,3.28613,-3.01549,0,4.46003,738.016,0.597188,-3.8694,0,3.91521,2.7719,3.77999,0,0.597188,3.77999,1338,3.28613,-3.01549,0,4.46003,738.016,0.597188,-3.8694,0,3.91521,2.7719,3.77999,0,0.597188,3.77999,1338,3.28613,-3.01549,0,4.46003,738.016,0.597188,-3.8694,0,3.91521,2.7719,3.77999,0,0.597188,3.77999,1338,3.28613,-3.01549,0,4.46003,738.016,0.597188,-3.8694,0,3.91521,2.7719,3.77999,0,0.597188,3.77999,1338,3.28613,-3.01549,0,4.46003,738.016,0.597188,-3.8694,0,3.91521,2.7719,3.77999,0,0.597188,3.77999,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
